country,year,access_to_electricity,agricultural_land,co2_emission,arable_land,electric_power_comsumption,forest_area,population_growth,urban_population,GDP
Afghanistan,2020,97.6999969482422,,,,,,,,
Afghanistan,2019,97.6999969482422,,,,,,,,
Afghanistan,2018,96.6161346435547,,,,,,,,
Afghanistan,2017,97.6999969482422,,,,,,,,
Afghanistan,2016,97.6999969482422,,,,,,,,
Afghanistan,2015,71.5,,,,,,,,
Afghanistan,2014,89.5,,,,,,,,
Afghanistan,2013,68.2906494140625,,,,,,,,
Afghanistan,2012,69.0999984741211,,,,,,,,
Afghanistan,2011,43.2220191955566,,,,,,,,
Afghanistan,2010,42.7000007629395,,,,,,,,
Afghanistan,2009,46.7400512695313,,,,,,,,
Afghanistan,2008,42.4000015258789,,,,,,,,
Afghanistan,2007,36.0510101318359,,,,,,,,
Afghanistan,2006,30.7186908721924,,,,,,,,
Afghanistan,2005,25.3908939361572,,,,,,,,
Afghanistan,2004,20.0649681091309,,,,,,,,
Afghanistan,2003,14.7385063171387,,,,,,,,
Afghanistan,2002,9.40915775299072,,,,,,,,
Afghanistan,2001,4.07457399368286,,,,,,,,
Afghanistan,2000,1.61359095573425,,,,,,,,
Afghanistan,1999,,,,,,,,,
Afghanistan,1998,,,,,,,,,
Afghanistan,1997,,,,,,,,,
Afghanistan,1996,,,,,,,,,
Afghanistan,1995,,,,,,,,,
Afghanistan,1994,,,,,,,,,
Afghanistan,1993,,,,,,,,,
Afghanistan,1992,,,,,,,,,
Afghanistan,1991,,,,,,,,,
Afghanistan,1990,,,,,,,,,
Bangladesh,2020,96.1999969482422,,,,,,,,
Bangladesh,2019,92.1999969482422,,,,,,,,
Bangladesh,2018,91.8000030517578,,,,,,,,
Bangladesh,2017,88.0,,,,,,,,
Bangladesh,2016,75.9199981689453,,,,,,,,
Bangladesh,2015,74.9037399291992,,,,,,,,
Bangladesh,2014,62.4000015258789,,,,,,,,
Bangladesh,2013,61.5,,,,,,,,
Bangladesh,2012,66.1555709838867,,,,,,,,
Bangladesh,2011,59.5999984741211,,,,,,,,
Bangladesh,2010,55.2599983215332,,,,,,,,
Bangladesh,2009,57.56884765625,,,,,,,,
Bangladesh,2008,54.7355155944824,,,,,,,,
Bangladesh,2007,46.5,,,,,,,,
Bangladesh,2006,50.5251007080078,,,,,,,,
Bangladesh,2005,44.2299995422363,,,,,,,,
Bangladesh,2004,40.5999984741211,,,,,,,,
Bangladesh,2003,40.6642608642578,,,,,,,,
Bangladesh,2002,37.8510704040527,,,,,,,,
Bangladesh,2001,35.0326461791992,,,,,,,,
Bangladesh,2000,32.0,,,,,,,,
Bangladesh,1999,29.5402145385742,,,,,,,,
Bangladesh,1998,26.7461929321289,,,,,,,,
Bangladesh,1997,22.4,,,,,,,,
Bangladesh,1996,21.1443862915039,,,,,,,,
Bangladesh,1995,18.3380451202393,,,,,,,,
Bangladesh,1994,17.8,,,,,,,,
Bangladesh,1993,12.7178802490234,,,,,,,,
Bangladesh,1992,9.90541934967041,,,,,,,,
Bangladesh,1991,14.29,,,,,,,,
Bangladesh,1990,,,,,,,,,
China,2020,100.0,,,,,,,,
China,2019,100.0,,,,,,,,
China,2018,100.0,,,,,,,,
China,2017,100.0,,,,,,,,
China,2016,100.0,,,,,,,,
China,2015,100.0,,,,,,,,
China,2014,100.0,,,,,,,,
China,2013,99.9964447021484,,,,,,,,
China,2012,99.9619293212891,,,,,,,,
China,2011,99.8487243652344,,,,,,,,
China,2010,99.6999969482422,,,,,,,,
China,2009,99.2089004516602,,,,,,,,
China,2008,98.9505767822266,,,,,,,,
China,2007,98.7022018432617,,,,,,,,
China,2006,98.461051940918,,,,,,,,
China,2005,98.2244262695313,,,,,,,,
China,2004,97.9896697998047,,,,,,,,
China,2003,97.7543792724609,,,,,,,,
China,2002,97.5162048339844,,,,,,,,
China,2001,97.2727890014648,,,,,,,,
China,2000,97.0217971801758,,,,,,,,
China,1999,,,,,,,,,
China,1998,,,,,,,,,
China,1997,,,,,,,,,
China,1996,,,,,,,,,
China,1995,,,,,,,,,
China,1994,,,,,,,,,
China,1993,,,,,,,,,
China,1992,,,,,,,,,
China,1991,,,,,,,,,
China,1990,,,,,,,,,
United Kingdom,2020,100.0,,,,,,,,
United Kingdom,2019,100.0,,,,,,,,
United Kingdom,2018,100.0,,,,,,,,
United Kingdom,2017,100.0,,,,,,,,
United Kingdom,2016,100.0,,,,,,,,
United Kingdom,2015,100.0,,,,,,,,
United Kingdom,2014,100.0,,,,,,,,
United Kingdom,2013,100.0,,,,,,,,
United Kingdom,2012,100.0,,,,,,,,
United Kingdom,2011,100.0,,,,,,,,
United Kingdom,2010,100.0,,,,,,,,
United Kingdom,2009,100.0,,,,,,,,
United Kingdom,2008,100.0,,,,,,,,
United Kingdom,2007,100.0,,,,,,,,
United Kingdom,2006,100.0,,,,,,,,
United Kingdom,2005,100.0,,,,,,,,
United Kingdom,2004,100.0,,,,,,,,
United Kingdom,2003,100.0,,,,,,,,
United Kingdom,2002,100.0,,,,,,,,
United Kingdom,2001,100.0,,,,,,,,
United Kingdom,2000,100.0,,,,,,,,
United Kingdom,1999,100.0,,,,,,,,
United Kingdom,1998,100.0,,,,,,,,
United Kingdom,1997,100.0,,,,,,,,
United Kingdom,1996,100.0,,,,,,,,
United Kingdom,1995,100.0,,,,,,,,
United Kingdom,1994,100.0,,,,,,,,
United Kingdom,1993,100.0,,,,,,,,
United Kingdom,1992,100.0,,,,,,,,
United Kingdom,1991,100.0,,,,,,,,
United Kingdom,1990,100.0,,,,,,,,
India,2020,99.0,,,,,,,,
India,2019,97.3082656860352,,,,,,,,
India,2018,95.6999969482422,,,,,,,,
India,2017,92.1249465942383,,,,,,,,
India,2016,89.2177963256836,,,,,,,,
India,2015,88.0,,,,,,,,
India,2014,83.8724975585938,,,,,,,,
India,2013,81.9993286132813,,,,,,,,
India,2012,79.9000015258789,,,,,,,,
India,2011,67.5999984741211,,,,,,,,
India,2010,76.3000030517578,,,,,,,,
India,2009,75.0,,,,,,,,
India,2008,72.8993835449219,,,,,,,,
India,2007,71.1198654174805,,,,,,,,
India,2006,67.9000015258789,,,,,,,,
India,2005,67.5798110961914,,,,,,,,
India,2004,64.4000015258789,,,,,,,,
India,2003,64.0474853515625,,,,,,,,
India,2002,62.2999992370605,,,,,,,,
India,2001,55.7999992370605,,,,,,,,
India,2000,58.7214736938477,,,,,,,,
India,1999,60.1,,,,,,,,
India,1998,56.1821327209473,,,,,,,,
India,1997,54.5948638916016,,,,,,,,
India,1996,53.0035209655762,,,,,,,,
India,1995,51.4087753295898,,,,,,,,
India,1994,49.8113098144531,,,,,,,,
India,1993,50.9,,,,,,,,
India,1992,,,,,,,,,
India,1991,,,,,,,,,
India,1990,,,,,,,,,
"Iran, Islamic Rep.",2020,100.0,,,,,,,,
"Iran, Islamic Rep.",2019,100.0,,,,,,,,
"Iran, Islamic Rep.",2018,100.0,,,,,,,,
"Iran, Islamic Rep.",2017,99.9400024414063,,,,,,,,
"Iran, Islamic Rep.",2016,99.9499969482422,,,,,,,,
"Iran, Islamic Rep.",2015,99.9599990844727,,,,,,,,
"Iran, Islamic Rep.",2014,100.0,,,,,,,,
"Iran, Islamic Rep.",2013,99.8300018310547,,,,,,,,
"Iran, Islamic Rep.",2012,99.6432800292969,,,,,,,,
"Iran, Islamic Rep.",2011,99.5726470947266,,,,,,,,
"Iran, Islamic Rep.",2010,99.4910430908203,,,,,,,,
"Iran, Islamic Rep.",2009,99.7099990844727,,,,,,,,
"Iran, Islamic Rep.",2008,98.8310470581055,,,,,,,,
"Iran, Islamic Rep.",2007,98.7220993041992,,,,,,,,
"Iran, Islamic Rep.",2006,98.4000015258789,,,,,,,,
"Iran, Islamic Rep.",2005,98.523193359375,,,,,,,,
"Iran, Islamic Rep.",2004,98.4278793334961,,,,,,,,
"Iran, Islamic Rep.",2003,98.3320236206055,,,,,,,,
"Iran, Islamic Rep.",2002,98.2332763671875,,,,,,,,
"Iran, Islamic Rep.",2001,98.1293029785156,,,,,,,,
"Iran, Islamic Rep.",2000,97.9000015258789,,,,,,,,
"Iran, Islamic Rep.",1999,,,,,,,,,
"Iran, Islamic Rep.",1998,,,,,,,,,
"Iran, Islamic Rep.",1997,,,,,,,,,
"Iran, Islamic Rep.",1996,,,,,,,,,
"Iran, Islamic Rep.",1995,,,,,,,,,
"Iran, Islamic Rep.",1994,,,,,,,,,
"Iran, Islamic Rep.",1993,,,,,,,,,
"Iran, Islamic Rep.",1992,,,,,,,,,
"Iran, Islamic Rep.",1991,,,,,,,,,
"Iran, Islamic Rep.",1990,,,,,,,,,
Kuwait,2020,100.0,,,,,,,,
Kuwait,2019,100.0,,,,,,,,
Kuwait,2018,100.0,,,,,,,,
Kuwait,2017,100.0,,,,,,,,
Kuwait,2016,100.0,,,,,,,,
Kuwait,2015,100.0,,,,,,,,
Kuwait,2014,100.0,,,,,,,,
Kuwait,2013,100.0,,,,,,,,
Kuwait,2012,100.0,,,,,,,,
Kuwait,2011,100.0,,,,,,,,
Kuwait,2010,100.0,,,,,,,,
Kuwait,2009,100.0,,,,,,,,
Kuwait,2008,100.0,,,,,,,,
Kuwait,2007,100.0,,,,,,,,
Kuwait,2006,100.0,,,,,,,,
Kuwait,2005,100.0,,,,,,,,
Kuwait,2004,100.0,,,,,,,,
Kuwait,2003,100.0,,,,,,,,
Kuwait,2002,100.0,,,,,,,,
Kuwait,2001,100.0,,,,,,,,
Kuwait,2000,100.0,,,,,,,,
Kuwait,1999,100.0,,,,,,,,
Kuwait,1998,100.0,,,,,,,,
Kuwait,1997,100.0,,,,,,,,
Kuwait,1996,100.0,,,,,,,,
Kuwait,1995,100.0,,,,,,,,
Kuwait,1994,100.0,,,,,,,,
Kuwait,1993,100.0,,,,,,,,
Kuwait,1992,100.0,,,,,,,,
Kuwait,1991,100.0,,,,,,,,
Kuwait,1990,100.0,,,,,,,,
Pakistan,2020,75.3796920776367,,,,,,,,
Pakistan,2019,74.1276931762695,,,,,,,,
Pakistan,2018,72.7831039428711,,,,,,,,
Pakistan,2017,70.7900009155273,,,,,,,,
Pakistan,2016,71.5502243041992,,,,,,,,
Pakistan,2015,71.3815460205078,,,,,,,,
Pakistan,2014,71.224739074707,,,,,,,,
Pakistan,2013,71.0827713012695,,,,,,,,
Pakistan,2012,70.958610534668,,,,,,,,
Pakistan,2011,70.8542785644531,,,,,,,,
Pakistan,2010,70.7680206298828,,,,,,,,
Pakistan,2009,70.6971130371094,,,,,,,,
Pakistan,2008,70.6388626098633,,,,,,,,
Pakistan,2007,70.5905456542969,,,,,,,,
Pakistan,2006,70.5494689941406,,,,,,,,
Pakistan,2005,70.5129013061523,,,,,,,,
Pakistan,2004,70.4782180786133,,,,,,,,
Pakistan,2003,70.4429931640625,,,,,,,,
Pakistan,2002,70.4048767089844,,,,,,,,
Pakistan,2001,70.3615341186523,,,,,,,,
Pakistan,2000,70.3106002807617,,,,,,,,
Pakistan,1999,70.2653503417969,,,,,,,,
Pakistan,1998,70.46,,,,,,,,
Pakistan,1997,,,,,,,,,
Pakistan,1996,,,,,,,,,
Pakistan,1995,,,,,,,,,
Pakistan,1994,,,,,,,,,
Pakistan,1993,,,,,,,,,
Pakistan,1992,,,,,,,,,
Pakistan,1991,,,,,,,,,
Pakistan,1990,,,,,,,,,
Singapore,2020,100.0,,,,,,,,
Singapore,2019,100.0,,,,,,,,
Singapore,2018,100.0,,,,,,,,
Singapore,2017,100.0,,,,,,,,
Singapore,2016,100.0,,,,,,,,
Singapore,2015,100.0,,,,,,,,
Singapore,2014,100.0,,,,,,,,
Singapore,2013,100.0,,,,,,,,
Singapore,2012,100.0,,,,,,,,
Singapore,2011,100.0,,,,,,,,
Singapore,2010,100.0,,,,,,,,
Singapore,2009,100.0,,,,,,,,
Singapore,2008,100.0,,,,,,,,
Singapore,2007,100.0,,,,,,,,
Singapore,2006,100.0,,,,,,,,
Singapore,2005,100.0,,,,,,,,
Singapore,2004,100.0,,,,,,,,
Singapore,2003,100.0,,,,,,,,
Singapore,2002,100.0,,,,,,,,
Singapore,2001,100.0,,,,,,,,
Singapore,2000,100.0,,,,,,,,
Singapore,1999,100.0,,,,,,,,
Singapore,1998,100.0,,,,,,,,
Singapore,1997,100.0,,,,,,,,
Singapore,1996,100.0,,,,,,,,
Singapore,1995,100.0,,,,,,,,
Singapore,1994,100.0,,,,,,,,
Singapore,1993,100.0,,,,,,,,
Singapore,1992,100.0,,,,,,,,
Singapore,1991,100.0,,,,,,,,
Singapore,1990,100.0,,,,,,,,
Ukraine,2020,100.0,,,,,,,,
Ukraine,2019,100.0,,,,,,,,
Ukraine,2018,100.0,,,,,,,,
Ukraine,2017,100.0,,,,,,,,
Ukraine,2016,100.0,,,,,,,,
Ukraine,2015,100.0,,,,,,,,
Ukraine,2014,100.0,,,,,,,,
Ukraine,2013,100.0,,,,,,,,
Ukraine,2012,99.8674926757813,,,,,,,,
Ukraine,2011,100.0,,,,,,,,
Ukraine,2010,100.0,,,,,,,,
Ukraine,2009,100.0,,,,,,,,
Ukraine,2008,100.0,,,,,,,,
Ukraine,2007,99.8000030517578,,,,,,,,
Ukraine,2006,100.0,,,,,,,,
Ukraine,2005,99.8855590820313,,,,,,,,
Ukraine,2004,100.0,,,,,,,,
Ukraine,2003,100.0,,,,,,,,
Ukraine,2002,100.0,,,,,,,,
Ukraine,2001,100.0,,,,,,,,
Ukraine,2000,100.0,,,,,,,,
Ukraine,1999,100.0,,,,,,,,
Ukraine,1998,100.0,,,,,,,,
Ukraine,1997,100.0,,,,,,,,
Ukraine,1996,100.0,,,,,,,,
Ukraine,1995,100.0,,,,,,,,
Ukraine,1994,100.0,,,,,,,,
Ukraine,1993,100.0,,,,,,,,
Ukraine,1992,100.0,,,,,,,,
Ukraine,1991,100.0,,,,,,,,
Ukraine,1990,100.0,,,,,,,,
United States,2020,100.0,,,,,,,,
United States,2019,100.0,,,,,,,,
United States,2018,100.0,,,,,,,,
United States,2017,100.0,,,,,,,,
United States,2016,100.0,,,,,,,,
United States,2015,100.0,,,,,,,,
United States,2014,100.0,,,,,,,,
United States,2013,100.0,,,,,,,,
United States,2012,100.0,,,,,,,,
United States,2011,100.0,,,,,,,,
United States,2010,100.0,,,,,,,,
United States,2009,100.0,,,,,,,,
United States,2008,100.0,,,,,,,,
United States,2007,100.0,,,,,,,,
United States,2006,100.0,,,,,,,,
United States,2005,100.0,,,,,,,,
United States,2004,100.0,,,,,,,,
United States,2003,100.0,,,,,,,,
United States,2002,100.0,,,,,,,,
United States,2001,100.0,,,,,,,,
United States,2000,100.0,,,,,,,,
United States,1999,100.0,,,,,,,,
United States,1998,100.0,,,,,,,,
United States,1997,100.0,,,,,,,,
United States,1996,100.0,,,,,,,,
United States,1995,100.0,,,,,,,,
United States,1994,100.0,,,,,,,,
United States,1993,100.0,,,,,,,,
United States,1992,100.0,,,,,,,,
United States,1991,100.0,,,,,,,,
United States,1990,100.0,,,,,,,,
South Africa,2020,84.3855361938477,,,,,,,,
South Africa,2019,85.0,,,,,,,,
South Africa,2018,84.6999969482422,,,,,,,,
South Africa,2017,84.4000015258789,,,,,,,,
South Africa,2016,83.9000015258789,,,,,,,,
South Africa,2015,85.3000030517578,,,,,,,,
South Africa,2014,85.9000015258789,,,,,,,,
South Africa,2013,85.1999969482422,,,,,,,,
South Africa,2012,85.3000030517578,,,,,,,,
South Africa,2011,83.5999984741211,,,,,,,,
South Africa,2010,82.9000015258789,,,,,,,,
South Africa,2009,82.5999984741211,,,,,,,,
South Africa,2008,81.9000015258789,,,,,,,,
South Africa,2007,82.0,,,,,,,,
South Africa,2006,80.6999969482422,,,,,,,,
South Africa,2005,80.8000030517578,,,,,,,,
South Africa,2004,80.9000015258789,,,,,,,,
South Africa,2003,78.8000030517578,,,,,,,,
South Africa,2002,76.6999969482422,,,,,,,,
South Africa,2001,70.1999969482422,,,,,,,,
South Africa,2000,72.2824630737305,,,,,,,,
South Africa,1999,71.331787109375,,,,,,,,
South Africa,1998,64.9,,,,,,,,
South Africa,1997,69.4833526611328,,,,,,,,
South Africa,1996,57.6,,,,,,,,
South Africa,1995,,,,,,,,,
South Africa,1994,,,,,,,,,
South Africa,1993,,,,,,,,,
South Africa,1992,,,,,,,,,
South Africa,1991,,,,,,,,,
South Africa,1990,,,,,,,,,
Afghanistan,2020,,58.8074758904068,,,,,,,
Afghanistan,2019,,58.2769881790166,,,,,,,
Afghanistan,2018,,58.2769881790166,,,,,,,
Afghanistan,2017,,58.123668031216,,,,,,,
Afghanistan,2016,,58.123668031216,,,,,,,
Afghanistan,2015,,58.123668031216,,,,,,,
Afghanistan,2014,,58.123668031216,,,,,,,
Afghanistan,2013,,58.123668031216,,,,,,,
Afghanistan,2012,,58.123668031216,,,,,,,
Afghanistan,2011,,58.123668031216,,,,,,,
Afghanistan,2010,,58.125201232694,,,,,,,
Afghanistan,2009,,58.123668031216,,,,,,,
Afghanistan,2008,,58.123668031216,,,,,,,
Afghanistan,2007,,58.123668031216,,,,,,,
Afghanistan,2006,,58.123668031216,,,,,,,
Afghanistan,2005,,58.123668031216,,,,,,,
Afghanistan,2004,,58.125201232694,,,,,,,
Afghanistan,2003,,58.123668031216,,,,,,,
Afghanistan,2002,,57.882955399169,,,,,,,
Afghanistan,2001,,57.882955399169,,,,,,,
Afghanistan,2000,,57.882955399169,,,,,,,
Afghanistan,1999,,57.882955399169,,,,,,,
Afghanistan,1998,,58.0577403676617,,,,,,,
Afghanistan,1997,,57.9396838538552,,,,,,,
Afghanistan,1996,,57.881422197691,,,,,,,
Afghanistan,1995,,57.882955399169,,,,,,,
Afghanistan,1994,,57.9749474878494,,,,,,,
Afghanistan,1993,,58.1604648666881,,,,,,,
Afghanistan,1992,,58.3076522085767,,,,,,,
Afghanistan,1991,,58.3076522085767,,,,,,,
Afghanistan,1990,,58.3229842233568,,,,,,,
Bangladesh,2020,,76.0620726741953,,,,,,,
Bangladesh,2019,,75.6318660213567,,,,,,,
Bangladesh,2018,,73.7673811170008,,,,,,,
Bangladesh,2017,,73.2989936237228,,,,,,,
Bangladesh,2016,,72.9984635476684,,,,,,,
Bangladesh,2015,,72.3994776062073,,,,,,,
Bangladesh,2014,,71.5602673427057,,,,,,,
Bangladesh,2013,,71.2760236613659,,,,,,,
Bangladesh,2012,,70.0852731044019,,,,,,,
Bangladesh,2011,,70.1236844126911,,,,,,,
Bangladesh,2010,,70.9917799800261,,,,,,,
Bangladesh,2009,,71.0301912883153,,,,,,,
Bangladesh,2008,,71.0839671199201,,,,,,,
Bangladesh,2007,,71.1838365214719,,,,,,,
Bangladesh,2006,,71.2913881846816,,,,,,,
Bangladesh,2005,,71.5295382960744,,,,,,,
Bangladesh,2004,,71.6217254359684,,,,,,,
Bangladesh,2003,,71.6601367442575,,,,,,,
Bangladesh,2002,,71.8521932857033,,,,,,,
Bangladesh,2001,,72.2363063685949,,,,,,,
Bangladesh,2000,,72.2132595836214,,,,,,,
Bangladesh,1999,,72.873934086195,,,,,,,
Bangladesh,1998,,72.4744564799877,,,,,,,
Bangladesh,1997,,71.9443804255973,,,,,,,
Bangladesh,1996,,71.6524544825997,,,,,,,
Bangladesh,1995,,72.0135207805178,,,,,,,
Bangladesh,1994,,71.8906045939925,,,,,,,
Bangladesh,1993,,72.5666436198817,,,,,,,
Bangladesh,1992,,73.3579165706384,,,,,,,
Bangladesh,1991,,79.2809403088269,,,,,,,
Bangladesh,1990,,79.7879695782438,,,,,,,
China,2020,,56.0768976600843,,,,,,,
China,2019,,56.0770143746388,,,,,,,
China,2018,,56.077067426709,,,,,,,
China,2017,,56.0773345717245,,,,,,,
China,2016,,56.0816654067681,,,,,,,
China,2015,,56.090201435984,,,,,,,
China,2014,,56.0967380472843,,,,,,,
China,2013,,56.1080381401584,,,,,,,
China,2012,,56.107828313151,,,,,,,
China,2011,,56.1169108294991,,,,,,,
China,2010,,56.1202755223834,,,,,,,
China,2009,,56.1332002008976,,,,,,,
China,2008,,56.0709365390941,,,,,,,
China,2007,,56.0083515761775,,,,,,,
China,2006,,55.9457666238713,,,,,,,
China,2005,,55.8831828468425,,,,,,,
China,2004,,55.8204876430821,,,,,,,
China,2003,,55.7583318331087,,,,,,,
China,2002,,55.695637819864,,,,,,,
China,2001,,55.6328406499339,,,,,,,
China,2000,,55.5700446698569,,,,,,,
China,1999,,55.5703835980099,,,,,,,
China,1998,,55.5707814882368,,,,,,,
China,1997,,55.5713915865846,,,,,,,
China,1996,,55.5722138930535,,,,,,,
China,1995,,55.5681229787198,,,,,,,
China,1994,,55.5683116756343,,,,,,,
China,1993,,55.0794881942816,,,,,,,
China,1992,,54.6648317659929,,,,,,,
China,1991,,54.3542638628196,,,,,,,
China,1990,,53.7516963458667,,,,,,,
United Kingdom,2020,,71.3400491877816,,,,,,,
United Kingdom,2019,,72.4229988013062,,,,,,,
United Kingdom,2018,,71.7185202331253,,,,,,,
United Kingdom,2017,,72.1950667548465,,,,,,,
United Kingdom,2016,,71.7148836440293,,,,,,,
United Kingdom,2015,,70.8386723432398,,,,,,,
United Kingdom,2014,,71.2272144835283,,,,,,,
United Kingdom,2013,,71.3024428553714,,,,,,,
United Kingdom,2012,,71.020543132311,,,,,,,
United Kingdom,2011,,70.9461414458728,,,,,,,
United Kingdom,2010,,71.1941470673335,,,,,,,
United Kingdom,2009,,71.6116231967925,,,,,,,
United Kingdom,2008,,73.0955234985326,,,,,,,
United Kingdom,2007,,72.9425866986318,,,,,,,
United Kingdom,2006,,73.7320712602819,,,,,,,
United Kingdom,2005,,70.0863886248088,,,,,,,
United Kingdom,2004,,70.4790641921217,,,,,,,
United Kingdom,2003,,70.0863886248088,,,,,,,
United Kingdom,2002,,70.1690571652957,,,,,,,
United Kingdom,2001,,70.0739883437358,,,,,,,
United Kingdom,2000,,70.1194560410036,,,,,,,
United Kingdom,1999,,71.1734799322118,,,,,,,
United Kingdom,1998,,72.4093746124912,,,,,,,
United Kingdom,1997,,72.6863142231224,,,,,,,
United Kingdom,1996,,72.3101723639069,,,,,,,
United Kingdom,1995,,71.8348282561071,,,,,,,
United Kingdom,1994,,71.9588310668375,,,,,,,
United Kingdom,1993,,72.4755094448807,,,,,,,
United Kingdom,1992,,74.6910263299301,,,,,,,
United Kingdom,1991,,74.9927665027074,,,,,,,
United Kingdom,1990,,75.2407721241681,,,,,,,
India,2020,,60.2198569213538,,,,,,,
India,2019,,60.2198133654425,,,,,,,
India,2018,,60.2435646561437,,,,,,,
India,2017,,60.2839387997403,,,,,,,
India,2016,,60.3990999566123,,,,,,,
India,2015,,60.4317248477225,,,,,,,
India,2014,,60.4495508191538,,,,,,,
India,2013,,60.4394606466455,,,,,,,
India,2012,,60.4206256579633,,,,,,,
India,2011,,60.4300431523044,,,,,,,
India,2010,,60.3974182611942,,,,,,,
India,2009,,60.5639061075814,,,,,,,
India,2008,,60.4593046525785,,,,,,,
India,2007,,60.4132261981239,,,,,,,
India,2006,,60.5094191760365,,,,,,,
India,2005,,60.5834137744308,,,,,,,
India,2004,,60.6671622062499,,,,,,,
India,2003,,60.6247834817149,,,,,,,
India,2002,,60.7293849367178,,,,,,,
India,2001,,60.7048321836142,,,,,,,
India,2000,,60.8689656564162,,,,,,,
India,1999,,60.8844372542623,,,,,,,
India,1998,,60.8349954089715,,,,,,,
India,1997,,60.8709836909178,,,,,,,
India,1996,,60.7391387701425,,,,,,,
India,1995,,60.8588754839079,,,,,,,
India,1994,,60.9752488068371,,,,,,,
India,1993,,61.0058556634457,,,,,,,
India,1992,,60.9799575540076,,,,,,,
India,1991,,61.0744688365022,,,,,,,
India,1990,,61.0162821750376,,,,,,,
"Iran, Islamic Rep.",2020,,28.975654853621,,,,,,,
"Iran, Islamic Rep.",2019,,28.975654853621,,,,,,,
"Iran, Islamic Rep.",2018,,28.9152542372881,,,,,,,
"Iran, Islamic Rep.",2017,,28.6194144838213,,,,,,,
"Iran, Islamic Rep.",2016,,28.2141015250866,,,,,,,
"Iran, Islamic Rep.",2015,,28.2141015250866,,,,,,,
"Iran, Islamic Rep.",2014,,28.2141015250866,,,,,,,
"Iran, Islamic Rep.",2013,,28.2141015250866,,,,,,,
"Iran, Islamic Rep.",2012,,28.3932562194553,,,,,,,
"Iran, Islamic Rep.",2011,,28.4833861342371,,,,,,,
"Iran, Islamic Rep.",2010,,28.5735160490189,,,,,,,
"Iran, Islamic Rep.",2009,,28.6636459638007,,,,,,,
"Iran, Islamic Rep.",2008,,28.6629092070041,,,,,,,
"Iran, Islamic Rep.",2007,,29.51509123505,,,,,,,
"Iran, Islamic Rep.",2006,,29.3794051916796,,,,,,,
"Iran, Islamic Rep.",2005,,29.2437191483091,,,,,,,
"Iran, Islamic Rep.",2004,,39.5920823202927,,,,,,,
"Iran, Islamic Rep.",2003,,39.4563962769223,,,,,,,
"Iran, Islamic Rep.",2002,,39.3207102335519,,,,,,,
"Iran, Islamic Rep.",2001,,39.1850241901815,,,,,,,
"Iran, Islamic Rep.",2000,,38.6085119968565,,,,,,,
"Iran, Islamic Rep.",1999,,39.1015250865689,,,,,,,
"Iran, Islamic Rep.",1998,,39.7768854834353,,,,,,,
"Iran, Islamic Rep.",1997,,39.1905498661558,,,,,,,
"Iran, Islamic Rep.",1996,,39.5558584444608,,,,,,,
"Iran, Islamic Rep.",1995,,39.4214003290847,,,,,,,
"Iran, Islamic Rep.",1994,,39.39008816523,,,,,,,
"Iran, Islamic Rep.",1993,,39.3870183452442,,,,,,,
"Iran, Islamic Rep.",1992,,39.162921486284,,,,,,,
"Iran, Islamic Rep.",1991,,38.6778899285346,,,,,,,
